100000000,  -78.38
101781737,  -67.91
103563474,  -62.34
105345212,  -80.31
107126949,  -71.78
108908686,  -90.22
110690423,  -92.19
112472160,  -92.66
114253898,  -90.62
116035635,  -93.09
117817372,  -91.06
119599109,  -92.03
121380846,  -91.47
123162584,  -89.94
124944321,  -93.41
126726058,  -91.91
128507795,  -90.34
130289532,  -93.31
132071269,  -91.78
133853007,  -90.72
135634744,  -92.22
137416481,  -91.66
139198218,  -92.62
140979955,  -91.09
142761693,  -90.53
144543430,  -92.03
146325167,  -91.00
148106904,  -89.94
149888641,  -90.41
151670379,  -90.84
153452116,  -92.34
155233853,  -91.81
157015590,  -90.25
158797327,  -89.25
160579065,  -91.22
162360802,  -89.16
164142539,  -88.62
165924276,  -90.09
167706013,  -90.06
169487751,  -89.50
171269488,  -90.00
173051225,  -87.94
174832962,  -74.88
176614699,  -71.38
178396437,  -70.31
180178174,  -76.81
181959911,  -84.78
183741648,  -84.28
185523385,  -80.28
187305122,  -86.28
189086860,  -86.28
190868597,  -88.28
192650334,  -85.28
194432071,  -87.78
196213808,  -88.28
197995546,  -87.78
199777283,  -86.78
201559020,  -85.28
203340757,  -86.78
205122494,  -87.28
206904232,  -86.28
208685969,  -85.78
210467706,  -85.28
212249443,  -85.78
214031180,  -82.78
215812918,  -88.78
217594655,  -88.28
219376392,  -87.28
221158129,  -89.28
222939866,  -89.78
224721604,  -87.78
226503341,  -87.78
228285078,  -87.28
230066815,  -88.78
231848552,  -87.28
233630290,  -91.28
235412027,  -87.78
237193764,  -87.78
238975501,  -87.78
240757238,  -88.31
242538976,  -87.31
244320713,  -86.81
246102450,  -88.81
247884187,  -90.31
249665924,  -88.31
251447661,  -89.31
253229399,  -90.31
255011136,  -89.81
256792873,  -88.81
258574610,  -88.31
260356347,  -89.81
262138085,  -89.81
263919822,  -88.81
265701559,  -89.81
267483296,  -90.31
269265033,  -89.81
271046771,  -91.31
272828508,  -88.81
274610245,  -89.31
276391982,  -90.31
278173719,  -88.81
279955457,  -87.81
281737194,  -85.81
283518931,  -87.81
285300668,  -91.31
287082405,  -89.31
288864143,  -89.81
290645880,  -88.81
292427617,  -89.81
294209354,  -90.31
295991091,  -88.31
297772829,  -90.31
299554566,  -89.81
301336303,  -85.84
303118040,  -87.34
304899777,  -87.34
306681514,  -87.84
308463252,  -88.84
310244989,  -87.84
312026726,  -88.34
313808463,  -87.84
315590200,  -86.34
317371938,  -89.84
319153675,  -88.34
320935412,  -89.84
322717149,  -89.84
324498886,  -89.84
326280624,  -87.34
328062361,  -89.34
329844098,  -90.84
331625835,  -90.34
333407572,  -88.38
335189310,  -87.88
336971047,  -88.38
338752784,  -87.88
340534521,  -88.38
342316258,  -88.38
344097996,  -90.88
345879733,  -89.38
