100000000,  -79.41
101781737,  -67.38
103563474,  -62.84
105345212,  -81.81
107126949,  -70.28
108908686,  -91.75
110690423,  -93.22
112472160,  -92.16
114253898,  -91.16
116035635,  -90.59
117817372,  -91.03
119599109,  -88.50
121380846,  -90.50
123162584,  -90.44
124944321,  -91.94
126726058,  -91.38
128507795,  -92.34
130289532,  -90.31
132071269,  -89.78
133853007,  -92.22
135634744,  -90.19
137416481,  -89.66
139198218,  -92.12
140979955,  -89.59
142761693,  -89.53
144543430,  -89.00
146325167,  -90.97
148106904,  -91.94
149888641,  -91.41
151670379,  -88.38
153452116,  -89.34
155233853,  -91.28
157015590,  -90.75
158797327,  -89.22
160579065,  -90.22
162360802,  -90.16
164142539,  -91.09
165924276,  -91.56
167706013,  -89.03
169487751,  -92.03
171269488,  -90.47
173051225,  -88.94
174832962,  -72.38
176614699,  -71.38
178396437,  -71.84
180178174,  -73.81
181959911,  -82.78
183741648,  -83.28
185523385,  -85.28
187305122,  -84.78
189086860,  -86.78
190868597,  -86.28
192650334,  -85.78
194432071,  -85.28
196213808,  -85.28
197995546,  -85.78
199777283,  -86.28
201559020,  -84.28
203340757,  -84.78
205122494,  -83.78
206904232,  -84.78
208685969,  -81.78
210467706,  -83.78
212249443,  -82.28
214031180,  -81.28
215812918,  -82.78
217594655,  -84.78
219376392,  -85.78
221158129,  -86.28
222939866,  -87.28
224721604,  -86.78
226503341,  -85.28
228285078,  -86.78
230066815,  -86.28
231848552,  -87.78
233630290,  -86.78
235412027,  -87.28
237193764,  -86.28
238975501,  -87.28
240757238,  -86.81
242538976,  -84.81
244320713,  -85.31
246102450,  -87.31
247884187,  -86.81
249665924,  -87.81
251447661,  -85.31
253229399,  -87.81
255011136,  -85.81
256792873,  -87.81
258574610,  -85.81
260356347,  -86.31
262138085,  -85.81
263919822,  -87.81
265701559,  -88.81
267483296,  -89.81
269265033,  -87.31
271046771,  -86.81
272828508,  -87.81
274610245,  -86.81
276391982,  -88.81
278173719,  -88.81
279955457,  -85.81
281737194,  -88.31
283518931,  -85.81
285300668,  -87.31
287082405,  -87.31
288864143,  -87.81
290645880,  -86.81
292427617,  -86.81
294209354,  -86.81
295991091,  -87.81
297772829,  -87.81
299554566,  -87.31
301336303,  -86.84
303118040,  -83.84
304899777,  -87.34
306681514,  -87.34
308463252,  -87.34
310244989,  -87.84
312026726,  -86.84
313808463,  -88.34
315590200,  -88.34
317371938,  -86.84
319153675,  -86.34
320935412,  -87.34
322717149,  -86.34
324498886,  -86.34
326280624,  -87.84
328062361,  -87.84
329844098,  -84.84
331625835,  -88.84
333407572,  -85.34
335189310,  -88.38
336971047,  -87.38
338752784,  -89.38
340534521,  -87.88
342316258,  -85.88
344097996,  -86.38
345879733,  -87.88
347661470,  -87.88
349443207,  -88.38
351224944,  -88.38
353006682,  -88.38
354788419,  -88.88
356570156,  -90.38
358351893,  -90.38
360133630,  -89.88
361915367,  -90.38
363697105,  -90.38
365478842,  -89.38
367260579,  -90.41
369042316,  -88.41
370824053,  -89.41
372605791,  -88.41
374387528,  -86.91
376169265,  -89.41
377951002,  -89.41
379732739,  -87.91
381514477,  -87.41
383296214,  -86.41
385077951,  -89.91
386859688,  -88.41
388641425,  -89.41
390423163,  -86.41
392204900,  -88.91
393986637,  -86.91
395768374,  -88.41
397550111,  -87.91
399331849,  -87.91
401113586,  -86.44
402895323,  -86.44
404677060,  -88.44
406458797,  -85.97
408240535,  -84.47
410022272,  -87.00
411804009,  -85.00
413585746,  -86.03
415367483,  -87.03
417149220,  -86.06
418930958,  -85.06
420712695,  -83.06
422494432,  -86.09
