100000000,  -75.41
101781737,  -68.41
103563474,  -61.84
105345212,  -82.81
107126949,  -70.78
108908686,  -89.25
110690423,  -90.69
112472160,  -90.16
114253898,  -92.62
116035635,  -90.59
117817372,  -91.06
119599109,  -90.53
121380846,  -91.50
123162584,  -91.44
124944321,  -91.91
126726058,  -91.88
128507795,  -91.84
130289532,  -90.78
132071269,  -90.78
133853007,  -89.72
135634744,  -92.19
137416481,  -89.66
139198218,  -91.12
140979955,  -90.59
142761693,  -91.56
144543430,  -90.53
146325167,  -89.50
148106904,  -89.94
149888641,  -91.41
151670379,  -91.88
153452116,  -91.31
155233853,  -90.28
157015590,  -90.78
158797327,  -91.25
160579065,  -88.19
162360802,  -90.16
164142539,  -87.12
165924276,  -90.06
167706013,  -90.03
169487751,  -89.50
171269488,  -88.50
173051225,  -90.94
174832962,  -72.91
176614699,  -72.88
178396437,  -69.81
180178174,  -75.31
181959911,  -84.28
183741648,  -86.78
185523385,  -83.28
187305122,  -85.78
189086860,  -86.78
190868597,  -85.78
192650334,  -83.28
194432071,  -85.78
196213808,  -88.28
197995546,  -85.78
199777283,  -85.28
201559020,  -83.78
203340757,  -84.28
205122494,  -83.78
206904232,  -83.78
208685969,  -83.28
210467706,  -81.28
212249443,  -81.28
214031180,  -82.78
215812918,  -82.28
217594655,  -85.78
219376392,  -85.28
221158129,  -87.28
222939866,  -84.28
224721604,  -88.28
226503341,  -86.78
228285078,  -86.78
230066815,  -86.78
231848552,  -87.28
233630290,  -85.78
235412027,  -86.78
237193764,  -85.78
238975501,  -87.28
240757238,  -85.31
242538976,  -87.31
244320713,  -85.81
246102450,  -86.81
247884187,  -87.31
249665924,  -85.81
251447661,  -87.31
253229399,  -86.81
255011136,  -86.31
256792873,  -85.81
258574610,  -89.31
260356347,  -88.31
262138085,  -87.31
263919822,  -88.81
265701559,  -88.81
267483296,  -89.31
269265033,  -88.81
271046771,  -88.31
272828508,  -88.81
274610245,  -88.81
276391982,  -89.31
278173719,  -86.31
279955457,  -86.81
281737194,  -88.31
283518931,  -86.81
285300668,  -87.81
287082405,  -87.31
288864143,  -88.31
290645880,  -87.31
292427617,  -84.31
294209354,  -85.31
295991091,  -88.81
297772829,  -86.31
299554566,  -87.34
301336303,  -86.34
303118040,  -85.84
304899777,  -88.84
306681514,  -87.84
308463252,  -89.34
310244989,  -88.34
312026726,  -87.34
313808463,  -88.34
315590200,  -89.34
317371938,  -88.84
319153675,  -87.84
320935412,  -87.34
322717149,  -89.34
324498886,  -86.84
326280624,  -86.84
328062361,  -87.34
329844098,  -87.84
331625835,  -85.84
333407572,  -88.34
335189310,  -87.88
336971047,  -86.38
338752784,  -87.88
340534521,  -86.38
342316258,  -87.88
344097996,  -88.38
345879733,  -85.38
347661470,  -84.38
349443207,  -87.88
351224944,  -86.88
353006682,  -88.88
354788419,  -88.88
356570156,  -89.38
358351893,  -88.88
360133630,  -88.38
361915367,  -88.38
363697105,  -88.88
365478842,  -88.88
367260579,  -87.91
369042316,  -88.91
370824053,  -88.91
372605791,  -87.91
374387528,  -88.41
376169265,  -87.41
377951002,  -88.41
379732739,  -88.91
381514477,  -87.41
383296214,  -87.41
385077951,  -85.41
386859688,  -86.91
388641425,  -88.41
390423163,  -87.91
392204900,  -87.91
393986637,  -85.91
395768374,  -87.41
397550111,  -87.91
399331849,  -86.44
401113586,  -86.44
402895323,  -85.44
404677060,  -85.47
406458797,  -84.97
408240535,  -85.50
410022272,  -83.50
411804009,  -85.50
413585746,  -85.53
415367483,  -86.03
417149220,  -86.06
418930958,  -87.06
420712695,  -87.59
422494432,  -85.59
424276169,  -87.09
426057906,  -86.62
427839644,  -87.16
429621381,  -85.16
431403118,  -87.16
433184855,  -87.69
434966592,  -86.19
436748330,  -86.22
438530067,  -88.72
440311804,  -87.72
442093541,  -86.25
443875278,  -88.25
445657016,  -89.28
447438753,  -88.78
449220490,  -88.31
451002227,  -81.81
452783964,  -84.84
454565702,  -61.34
456347439,  -88.84
458129176,  -87.88
459910913,  -88.38
461692650,  -83.91
463474388,  -88.91
465256125,  -84.41
467037862,  -88.94
468819599,  -89.97
470601336,  -72.47
472383073,  -76.97
474164811,  -76.50
475946548,  -76.00
477728285,  -91.00
479510022,  -89.53
481291759,  -87.53
483073497,  -84.06
484855234,  -86.06
486636971,  -87.09
488418708,  -89.09
