100000000,  -73.91
101781737,  -67.41
103563474,  -62.84
105345212,  -81.31
107126949,  -71.28
108908686,  -90.22
110690423,  -90.72
112472160,  -89.19
114253898,  -91.12
116035635,  -91.62
117817372,  -92.06
119599109,  -92.50
121380846,  -91.50
123162584,  -91.94
124944321,  -91.91
126726058,  -90.38
128507795,  -93.34
130289532,  -91.31
132071269,  -92.28
133853007,  -92.22
135634744,  -91.19
137416481,  -91.16
139198218,  -91.12
140979955,  -90.09
142761693,  -90.56
144543430,  -90.00
146325167,  -91.97
148106904,  -90.44
149888641,  -92.44
151670379,  -89.88
153452116,  -91.81
155233853,  -91.31
157015590,  -93.25
158797327,  -90.25
160579065,  -89.69
162360802,  -91.66
164142539,  -90.62
165924276,  -89.59
167706013,  -92.03
169487751,  -91.00
171269488,  -91.47
173051225,  -89.94
174832962,  -75.88
176614699,  -76.34
178396437,  -71.81
180178174,  -75.81
181959911,  -82.28
183741648,  -85.78
185523385,  -81.28
187305122,  -87.28
189086860,  -87.78
190868597,  -88.28
192650334,  -87.78
194432071,  -87.28
196213808,  -85.28
197995546,  -88.28
199777283,  -88.78
201559020,  -90.78
203340757,  -85.28
205122494,  -85.28
206904232,  -86.28
208685969,  -86.78
210467706,  -86.78
212249443,  -84.28
214031180,  -86.78
215812918,  -88.28
217594655,  -86.78
219376392,  -87.78
221158129,  -90.28
222939866,  -88.78
224721604,  -89.78
226503341,  -90.78
228285078,  -88.28
230066815,  -90.78
231848552,  -87.78
233630290,  -88.28
235412027,  -89.28
237193764,  -89.28
238975501,  -89.28
240757238,  -88.31
242538976,  -87.81
244320713,  -88.31
246102450,  -88.81
247884187,  -90.31
249665924,  -88.81
251447661,  -89.31
253229399,  -88.31
255011136,  -89.31
256792873,  -89.31
258574610,  -87.81
260356347,  -90.31
262138085,  -87.31
263919822,  -89.31
265701559,  -87.81
267483296,  -87.31
269265033,  -90.31
271046771,  -88.31
272828508,  -90.31
274610245,  -89.31
276391982,  -88.81
278173719,  -87.81
279955457,  -87.81
281737194,  -89.81
283518931,  -91.31
285300668,  -89.81
287082405,  -88.31
288864143,  -86.31
290645880,  -87.81
292427617,  -87.81
294209354,  -89.31
295991091,  -89.81
297772829,  -89.31
299554566,  -89.81
301336303,  -89.34
303118040,  -89.34
304899777,  -88.34
306681514,  -89.34
308463252,  -86.34
310244989,  -87.34
312026726,  -89.84
313808463,  -88.84
315590200,  -87.84
317371938,  -87.84
319153675,  -88.34
320935412,  -89.84
322717149,  -91.34
324498886,  -89.34
326280624,  -88.84
328062361,  -91.34
329844098,  -89.84
331625835,  -89.34
333407572,  -88.84
335189310,  -87.88
336971047,  -88.88
338752784,  -90.38
340534521,  -89.38
342316258,  -89.88
344097996,  -89.88
345879733,  -87.88
347661470,  -88.88
349443207,  -89.88
351224944,  -89.38
353006682,  -89.38
354788419,  -89.38
356570156,  -89.88
358351893,  -89.88
360133630,  -89.38
361915367,  -90.38
363697105,  -89.38
365478842,  -89.88
367260579,  -89.41
369042316,  -91.41
370824053,  -88.91
372605791,  -89.91
374387528,  -88.41
376169265,  -89.91
377951002,  -89.91
379732739,  -90.41
381514477,  -91.41
383296214,  -88.91
385077951,  -88.41
386859688,  -90.91
388641425,  -90.41
390423163,  -90.91
392204900,  -88.91
393986637,  -90.41
395768374,  -89.91
397550111,  -90.41
399331849,  -89.44
401113586,  -87.94
402895323,  -89.44
404677060,  -91.44
406458797,  -90.47
408240535,  -89.00
410022272,  -91.50
411804009,  -89.03
413585746,  -89.53
415367483,  -88.53
417149220,  -88.06
418930958,  -90.56
420712695,  -91.56
422494432,  -91.59
424276169,  -91.09
426057906,  -92.62
427839644,  -90.62
429621381,  -89.66
431403118,  -90.66
433184855,  -91.19
434966592,  -89.19
436748330,  -90.19
438530067,  -88.72
440311804,  -90.72
442093541,  -92.25
443875278,  -89.25
445657016,  -89.78
447438753,  -90.28
449220490,  -89.81
451002227,  -90.81
452783964,  -88.34
